track_id, year, month, day, hour, i, lon, lat, slp, wind
9, 2000, 5, 7, 0, 9287241, 218.117703, 15.054956, 1.008005e+05, 1.457513e+01
9, 2000, 5, 7, 6, 15698494, 218.354345, 15.100804, 1.002663e+05, 2.384125e+01
9, 2000, 5, 7, 12, 15698449, 218.523623, 15.083354, 9.963466e+04, 3.554967e+01
9, 2000, 5, 7, 18, 4279324, 218.568031, 15.241919, 9.996030e+04, 2.752179e+01
9, 2000, 5, 8, 0, 22471976, 218.177845, 15.541410, 1.002104e+05, 2.116017e+01
9, 2000, 5, 8, 6, 9286463, 217.818580, 15.595559, 1.004496e+05, 2.092187e+01
9, 2000, 5, 8, 12, 2979107, 217.266081, 15.858614, 1.003894e+05, 2.317022e+01
9, 2000, 5, 8, 18, 19495713, 216.573139, 15.790036, 1.006459e+05, 2.232259e+01
9, 2000, 5, 9, 0, 19495032, 215.571235, 15.972185, 1.004961e+05, 1.893844e+01
9, 2000, 5, 9, 6, 1393276, 214.869177, 16.260133, 1.008059e+05, 1.806001e+01
9, 2000, 5, 9, 12, 21644879, 213.447855, 16.292604, 1.008428e+05, 1.965092e+01
10, 2000, 5, 6, 12, 27068616, 267.195655, 8.883625, 1.009082e+05, 1.780059e+01
10, 2000, 5, 7, 6, 20773042, 268.430084, 10.393000, 1.008796e+05, 1.760070e+01
10, 2000, 5, 7, 12, 20772797, 268.178148, 10.204674, 1.005521e+05, 2.354576e+01
10, 2000, 5, 7, 18, 26305532, 267.736123, 9.673048, 1.004700e+05, 2.403608e+01
10, 2000, 5, 8, 0, 20772159, 267.509353, 9.996885, 1.001034e+05, 2.248369e+01
10, 2000, 5, 8, 6, 26305480, 267.168606, 10.163990, 9.954167e+04, 2.790886e+01
10, 2000, 5, 8, 12, 26305389, 266.725356, 10.148903, 9.841350e+04, 3.478474e+01
10, 2000, 5, 8, 18, 20771537, 266.738732, 10.489916, 9.723952e+04, 4.473808e+01
10, 2000, 5, 9, 0, 3414081, 266.491977, 10.791591, 9.608723e+04, 5.129579e+01
10, 2000, 5, 9, 6, 11051067, 266.058113, 11.361770, 9.545791e+04, 5.506507e+01
10, 2000, 5, 9, 12, 23356077, 265.690239, 11.702976, 9.461096e+04, 5.948746e+01
10, 2000, 5, 9, 18, 27329946, 265.431666, 12.077758, 9.406470e+04, 5.915717e+01
10, 2000, 5, 10, 0, 24800501, 265.293718, 12.460116, 9.367217e+04, 5.720563e+01
10, 2000, 5, 10, 6, 24800505, 265.258825, 12.658650, 9.453604e+04, 5.071264e+01
10, 2000, 5, 10, 12, 11053112, 265.416065, 12.880196, 9.451054e+04, 5.514455e+01
10, 2000, 5, 10, 18, 3413143, 265.652451, 13.212341, 9.445552e+04, 5.903437e+01
10, 2000, 5, 11, 0, 8010681, 266.114873, 13.611936, 9.384917e+04, 5.936110e+01
10, 2000, 5, 11, 6, 8010998, 266.526819, 13.897416, 9.374342e+04, 5.871951e+01
10, 2000, 5, 11, 12, 20769805, 267.178472, 14.225471, 9.365536e+04, 5.959743e+01
10, 2000, 5, 11, 18, 22912158, 267.925479, 14.639241, 9.318759e+04, 5.930909e+01
10, 2000, 5, 12, 0, 675642, 268.868196, 15.030659, 9.307008e+04, 6.393285e+01
10, 2000, 5, 12, 6, 27067827, 269.794081, 15.354113, 9.301455e+04, 6.606746e+01
10, 2000, 5, 12, 12, 17406840, 270.665056, 15.758852, 9.274319e+04, 6.692583e+01
10, 2000, 5, 12, 18, 6880843, 271.722308, 16.169076, 9.281862e+04, 6.595177e+01
10, 2000, 5, 13, 0, 25638013, 272.612560, 16.552873, 9.284225e+04, 6.249054e+01
10, 2000, 5, 13, 6, 12285060, 273.367887, 16.759660, 9.377016e+04, 5.821223e+01
10, 2000, 5, 13, 12, 5653181, 274.048783, 17.023977, 9.430189e+04, 5.749338e+01
10, 2000, 5, 13, 18, 12284547, 274.675785, 17.294559, 9.416282e+04, 5.936763e+01
10, 2000, 5, 14, 0, 12283514, 274.984535, 17.576994, 9.445970e+04, 5.613922e+01
10, 2000, 5, 14, 6, 23823154, 275.328932, 17.904589, 9.507672e+04, 4.854025e+01
10, 2000, 5, 14, 12, 23822727, 275.481776, 18.254552, 9.525079e+04, 4.830828e+01
10, 2000, 5, 14, 18, 23822683, 275.356905, 18.440234, 9.498606e+04, 5.043333e+01
10, 2000, 5, 15, 0, 23822632, 275.584686, 18.463438, 9.491937e+04, 5.348735e+01
10, 2000, 5, 15, 6, 14518320, 275.652607, 18.627378, 9.499188e+04, 4.889352e+01
10, 2000, 5, 15, 12, 14518322, 275.672523, 18.576042, 9.499966e+04, 5.072779e+01
10, 2000, 5, 15, 18, 14518212, 275.911153, 18.843281, 9.470471e+04, 6.197978e+01
10, 2000, 5, 16, 0, 14517130, 276.022317, 19.100828, 9.461031e+04, 5.652670e+01
10, 2000, 5, 16, 6, 14517376, 275.900451, 19.483596, 9.506455e+04, 5.005001e+01
10, 2000, 5, 16, 12, 24206225, 275.883819, 20.002054, 9.460080e+04, 5.411800e+01
10, 2000, 5, 16, 18, 6048156, 275.846335, 20.572338, 9.408110e+04, 5.565969e+01
10, 2000, 5, 17, 0, 19668739, 275.838352, 21.065990, 9.395679e+04, 5.783557e+01
10, 2000, 5, 17, 6, 3037813, 275.500891, 21.641500, 9.487211e+04, 5.295499e+01
10, 2000, 5, 17, 12, 3037698, 275.113623, 22.193136, 9.580801e+04, 4.488854e+01
10, 2000, 5, 17, 18, 22518723, 274.465794, 22.954651, 9.632348e+04, 4.617624e+01
10, 2000, 5, 18, 0, 9381092, 273.734247, 23.487342, 9.672093e+04, 4.808390e+01
10, 2000, 5, 18, 6, 9382038, 273.016189, 24.077242, 9.687873e+04, 4.327906e+01
10, 2000, 5, 18, 12, 9383327, 272.134152, 24.608680, 9.699027e+04, 3.731036e+01
10, 2000, 5, 18, 18, 6744241, 271.334810, 25.217383, 9.714155e+04, 3.701746e+01
10, 2000, 5, 19, 0, 6743727, 270.541720, 25.769170, 9.696547e+04, 4.641567e+01
10, 2000, 5, 19, 6, 3852907, 269.591850, 26.355646, 9.660208e+04, 5.161636e+01
10, 2000, 5, 19, 12, 3852749, 269.134767, 27.204312, 9.643460e+04, 5.194817e+01
10, 2000, 5, 19, 18, 25217453, 268.571036, 27.952211, 9.634177e+04, 4.794580e+01
10, 2000, 5, 20, 0, 15287185, 268.114027, 28.557893, 9.645765e+04, 4.406222e+01
10, 2000, 5, 20, 6, 386223, 267.693055, 29.183296, 9.686770e+04, 4.088041e+01
